Unix,Date,Symbol,Open,High,Low,Close,Volume SOL,Volume EUR,tradecount
1641945600000,2022-01-12,SOLEUR,123.5,134.2,121.71,132.72,42211.07,5424320.7921,12004
1641859200000,2022-01-11,SOLEUR,120.07,126.45,118.02,123.55,23817.35,2930131.081,8192
1641772800000,2022-01-10,SOLEUR,124.23,126.82,115.27,120.11,34649.3,4146670.5196,9603
1641686400000,2022-01-09,SOLEUR,125.33,128.54,121.56,124.17,22286.0,2797217.1947,7497
1641600000000,2022-01-08,SOLEUR,120.52,130.62,117.39,125.33,43759.8,5466291.5911,12197
1641513600000,2022-01-07,SOLEUR,133.23,133.53,117.2,120.06,51330.38,6360003.7681,16918
1641427200000,2022-01-06,SOLEUR,136.67,137.14,129.33,133.23,40395.54,5370753.7238,13414
1641340800000,2022-01-05,SOLEUR,148.72,151.61,128.52,136.95,34852.4,4928880.4778,13812
1641254400000,2022-01-04,SOLEUR,150.63,154.0,147.43,148.89,16639.74,2499773.7045,7620
1641168000000,2022-01-03,SOLEUR,155.35,155.36,147.73,150.54,16914.24,2566459.6844,7896
1641081600000,2022-01-02,SOLEUR,157.83,158.15,153.53,155.26,12904.6,2002808.7858,6274
1640995200000,2022-01-01,SOLEUR,149.41,157.88,149.41,157.81,11421.85,1756958.9,4722
1640908800000,2021-12-31,SOLEUR,152.58,157.1,147.34,149.51,18551.78,2827660.2986,6817
1640822400000,2021-12-30,SOLEUR,150.43,155.33,148.36,152.58,24182.72,3690302.2078,7450
1640736000000,2021-12-29,SOLEUR,156.89,159.9,150.1,150.43,29353.97,4539716.4372,10191
1640649600000,2021-12-28,SOLEUR,172.9,172.9,156.0,156.88,42411.54,6957609.7874,14560
1640563200000,2021-12-27,SOLEUR,175.08,180.92,172.33,172.77,26486.25,4686773.3024,10331
1640476800000,2021-12-26,SOLEUR,171.1,177.36,168.62,174.96,28287.61,4917224.4817,9016
1640390400000,2021-12-25,SOLEUR,168.55,172.65,167.61,171.09,14779.57,2514748.7853,5793
1640304000000,2021-12-24,SOLEUR,167.87,174.81,162.25,168.23,29295.44,4957296.6091,10651
1640217600000,2021-12-23,SOLEUR,157.54,170.83,155.23,167.83,29096.44,4743537.3072,10724
1640131200000,2021-12-22,SOLEUR,159.26,166.4,156.59,157.75,27366.99,4432088.6038,9624
1640044800000,2021-12-21,SOLEUR,154.26,161.7,151.07,159.26,27738.14,4387112.2832,9048
1639958400000,2021-12-20,SOLEUR,160.23,161.13,149.22,153.94,25360.66,3916534.747,9571
1639872000000,2021-12-19,SOLEUR,162.96,168.63,158.66,160.17,20294.32,3321228.9207,9430
1639785600000,2021-12-18,SOLEUR,156.33,164.08,152.25,162.8,18743.78,2996336.8907,7539
1639699200000,2021-12-17,SOLEUR,156.0,161.13,148.8,156.26,34830.21,5420998.4158,10439
1639612800000,2021-12-16,SOLEUR,158.02,166.56,154.42,156.14,54311.85,8735192.543,15904
1639526400000,2021-12-15,SOLEUR,143.49,162.0,139.27,157.78,71042.28,10663528.6281,20877
1639440000000,2021-12-14,SOLEUR,137.84,145.17,132.82,143.5,50101.98,6988453.2616,12752
1639353600000,2021-12-13,SOLEUR,152.98,152.98,131.36,137.61,51562.77,7221058.723,14450
1639267200000,2021-12-12,SOLEUR,152.68,156.65,148.76,152.96,24302.8,3702051.8746,8392
1639180800000,2021-12-11,SOLEUR,148.24,154.21,143.07,152.62,33876.92,5087939.8476,11653
1639094400000,2021-12-10,SOLEUR,160.42,163.6,148.26,148.45,43982.73,6857785.0768,13229
1639008000000,2021-12-09,SOLEUR,171.87,173.61,158.47,160.65,31848.34,5233110.7834,10768
1638921600000,2021-12-08,SOLEUR,168.84,173.61,162.78,171.8,27878.63,4696815.9547,11024
1638835200000,2021-12-07,SOLEUR,172.15,181.08,166.87,168.97,32194.92,5644842.0561,12067
1638748800000,2021-12-06,SOLEUR,174.26,175.45,156.24,172.32,48520.75,8057761.5443,16628
1638662400000,2021-12-05,SOLEUR,179.36,182.66,160.64,173.92,44263.18,7574950.7756,16883
1638576000000,2021-12-04,SOLEUR,187.72,188.49,154.03,179.47,99764.54,17461066.2113,40816
1638489600000,2021-12-03,SOLEUR,206.88,211.71,182.06,188.0,65981.39,13106966.0215,23909
1638403200000,2021-12-02,SOLEUR,203.37,215.43,194.48,207.08,60766.82,12464592.0964,25881
1638316800000,2021-12-01,SOLEUR,183.89,205.43,183.63,203.37,59764.18,11811740.5187,24226
1638230400000,2021-11-30,SOLEUR,180.9,191.73,176.2,183.97,45298.24,8421769.22,17501
1638144000000,2021-11-29,SOLEUR,178.11,189.0,177.19,180.85,31891.87,5833017.8288,13838
1638057600000,2021-11-28,SOLEUR,171.19,179.63,160.5,178.2,33182.65,5644877.1102,12748
1637971200000,2021-11-27,SOLEUR,170.86,177.05,169.39,171.53,21759.5,3782548.4142,8835
1637884800000,2021-11-26,SOLEUR,187.31,187.66,161.78,170.62,60306.42,10323943.9467,22122
1637798400000,2021-11-25,SOLEUR,184.06,192.81,180.21,186.88,29276.72,5488811.7944,13426
1637712000000,2021-11-24,SOLEUR,197.21,197.81,179.01,184.0,31419.74,5896207.7557,13261
1637625600000,2021-11-23,SOLEUR,192.05,201.15,187.29,197.33,25280.67,4910761.8024,10905
1637539200000,2021-11-22,SOLEUR,204.94,205.9,188.86,192.55,34114.23,6664354.2297,15508
1637452800000,2021-11-21,SOLEUR,193.65,209.22,187.33,204.66,30761.51,6140128.284,15563
1637366400000,2021-11-20,SOLEUR,190.94,196.3,183.3,193.65,25630.1,4885341.8783,12247
1637280000000,2021-11-19,SOLEUR,171.91,194.51,166.66,191.11,50902.89,9400942.9265,18547
1637193600000,2021-11-18,SOLEUR,194.07,197.32,164.27,171.88,63470.75,11327975.9716,24387
1637107200000,2021-11-17,SOLEUR,194.14,196.81,185.66,194.06,38922.22,7418250.4934,15970
1637020800000,2021-11-16,SOLEUR,209.29,209.34,189.0,194.17,55137.35,10928336.7901,23286
1636934400000,2021-11-15,SOLEUR,209.77,215.3,206.84,209.78,29633.52,6270468.2747,13407
1636848000000,2021-11-14,SOLEUR,212.64,212.64,202.62,209.6,20448.36,4238609.6756,9859
1636761600000,2021-11-13,SOLEUR,200.72,212.56,197.45,212.4,33538.71,6877209.1837,14524
1636675200000,2021-11-12,SOLEUR,205.0,209.73,193.79,200.74,48763.31,9781458.6161,18540
1636588800000,2021-11-11,SOLEUR,203.43,215.5,200.56,205.0,39508.26,8305321.8553,16011
1636502400000,2021-11-10,SOLEUR,206.96,215.0,190.28,204.0,63094.68,12926191.2433,25454
1636416000000,2021-11-09,SOLEUR,214.39,218.54,204.99,206.85,45424.76,9565953.7675,19117
1636329600000,2021-11-08,SOLEUR,217.27,219.0,209.14,214.55,54304.81,11584752.9992,22323
1636243200000,2021-11-07,SOLEUR,224.7,224.98,213.79,217.16,50962.66,11141673.5034,20280
1636156800000,2021-11-06,SOLEUR,205.61,226.39,204.47,224.41,76872.89,16692138.8578,29138
1636070400000,2021-11-05,SOLEUR,214.22,215.27,200.0,205.55,56036.77,11584903.5207,21158
1635984000000,2021-11-04,SOLEUR,209.93,217.0,202.28,214.15,97620.91,20430874.8531,36699
1635897600000,2021-11-03,SOLEUR,190.74,212.93,186.56,209.6,129657.45,25980240.409,50997
1635811200000,2021-11-02,SOLEUR,176.67,192.0,174.17,191.02,63887.27,11661302.3471,24349
1635724800000,2021-11-01,SOLEUR,175.98,183.93,171.93,176.57,54378.24,9679765.9667,20959
1635638400000,2021-10-31,SOLEUR,169.88,178.0,161.0,175.89,51023.57,8670268.9421,19191
1635552000000,2021-10-30,SOLEUR,173.03,173.24,162.57,169.79,37037.38,6248272.3475,13061
1635465600000,2021-10-29,SOLEUR,167.41,180.0,166.85,173.04,52906.74,9124159.277,19544
1635379200000,2021-10-28,SOLEUR,159.63,173.65,157.26,167.5,81868.14,13719749.3926,26101
1635292800000,2021-10-27,SOLEUR,172.73,177.58,153.11,159.58,132280.59,21860319.4269,40752
1635206400000,2021-10-26,SOLEUR,180.81,184.69,170.12,172.82,80537.43,14360133.0828,24343
1635120000000,2021-10-25,SOLEUR,174.32,188.8,170.61,180.95,112456.66,20392702.9614,34829
1635033600000,2021-10-24,SOLEUR,170.42,176.48,159.7,174.49,95361.32,15938147.5646,26398
1634947200000,2021-10-23,SOLEUR,169.51,177.21,165.54,170.23,66418.68,11386740.1204,20264
1634860800000,2021-10-22,SOLEUR,163.95,185.0,161.65,168.99,182229.45,31943401.0971,55293
1634774400000,2021-10-21,SOLEUR,150.9,166.39,150.87,163.62,191392.05,30476892.9604,57569
1634688000000,2021-10-20,SOLEUR,133.93,150.94,133.31,150.85,102791.34,14819902.4893,25667
1634601600000,2021-10-19,SOLEUR,135.67,137.18,131.61,134.02,27197.91,3652746.972,7661
1634515200000,2021-10-18,SOLEUR,137.95,140.34,133.7,135.67,32862.18,4479553.2455,9660
1634428800000,2021-10-17,SOLEUR,135.45,144.07,132.0,137.88,48498.56,6735772.2116,13340
1634342400000,2021-10-16,SOLEUR,140.29,141.87,134.64,135.34,39304.01,5414678.1969,9858
1634256000000,2021-10-15,SOLEUR,129.14,141.87,126.44,140.25,85980.68,11814540.1426,23233
1634169600000,2021-10-14,SOLEUR,127.73,134.12,126.96,129.13,44907.98,5856435.5834,11388
1634083200000,2021-10-13,SOLEUR,132.34,135.15,125.09,127.62,39071.77,5000155.6051,11312
1633996800000,2021-10-12,SOLEUR,125.56,133.4,119.52,132.55,66318.64,8409799.6676,17700
1633910400000,2021-10-11,SOLEUR,127.7,133.23,121.56,125.75,44297.79,5634296.2674,13086
1633824000000,2021-10-10,SOLEUR,134.98,136.46,125.4,127.87,37272.81,4913242.6258,11043
1633737600000,2021-10-09,SOLEUR,136.39,138.65,132.7,134.74,30394.11,4130108.9188,8326
1633651200000,2021-10-08,SOLEUR,132.34,144.95,130.75,136.26,76269.52,10567769.0553,18990
1633564800000,2021-10-07,SOLEUR,132.14,138.52,128.9,132.18,66393.39,8895928.5344,18245
1633478400000,2021-10-06,SOLEUR,141.26,141.88,129.34,132.12,73271.0,9865556.3816,21626
1633392000000,2021-10-05,SOLEUR,143.46,146.44,137.85,141.15,72283.07,10294815.9529,18030
1633305600000,2021-10-04,SOLEUR,148.57,148.65,139.67,143.87,83866.57,12119150.9161,21156
1633219200000,2021-10-03,SOLEUR,145.42,153.11,142.21,148.6,95710.53,14203408.5665,23676
1633132800000,2021-10-02,SOLEUR,139.26,150.57,134.68,145.24,117639.82,16927946.7262,27092
1633046400000,2021-10-01,SOLEUR,122.32,142.18,119.5,139.4,151080.44,20125977.0944,33654
1632960000000,2021-09-30,SOLEUR,117.1,123.54,115.71,122.28,66591.33,7977178.9536,13595
1632873600000,2021-09-29,SOLEUR,114.08,120.48,113.37,117.18,64358.28,7570993.4017,12538
1632787200000,2021-09-28,SOLEUR,116.8,119.69,110.47,114.07,75696.11,8682770.413,14798
1632700800000,2021-09-27,SOLEUR,116.17,127.68,114.77,116.96,100638.49,12347503.8631,19738
1632614400000,2021-09-26,SOLEUR,116.9,120.78,107.38,116.37,88053.68,10154883.347,18869
1632528000000,2021-09-25,SOLEUR,119.83,123.7,114.81,116.96,61329.06,7318884.9171,12390
1632441600000,2021-09-24,SOLEUR,128.66,129.68,109.78,119.61,149338.34,17646062.6533,28912
1632355200000,2021-09-23,SOLEUR,127.54,131.1,122.82,128.47,108926.31,13881177.5939,22258
1632268800000,2021-09-22,SOLEUR,106.85,129.8,104.95,127.5,174630.28,20865144.381,30720
1632182400000,2021-09-21,SOLEUR,114.12,124.32,99.39,106.72,193930.43,22113265.0331,35686
1632096000000,2021-09-20,SOLEUR,130.98,131.16,111.99,113.7,215536.54,25964806.8748,38814
1632009600000,2021-09-19,SOLEUR,144.53,146.0,128.92,130.78,83622.12,11412498.9814,17892
1631923200000,2021-09-18,SOLEUR,126.4,146.5,123.21,144.76,123597.55,16878831.4072,30189
1631836800000,2021-09-17,SOLEUR,129.86,130.81,114.24,125.86,117218.13,14247245.7004,25921
1631750400000,2021-09-16,SOLEUR,135.28,138.72,125.5,129.85,74575.15,9874176.1929,18069
1631664000000,2021-09-15,SOLEUR,135.29,141.94,131.05,135.11,113236.46,15437525.1203,23551
1631577600000,2021-09-14,SOLEUR,144.57,146.48,121.81,135.45,158316.77,21330545.0676,35725
1631491200000,2021-09-13,SOLEUR,148.86,149.59,128.51,144.7,184579.37,25366800.1783,41298
1631404800000,2021-09-12,SOLEUR,152.81,155.0,145.0,148.73,84239.94,12701760.9619,21098
1631318400000,2021-09-11,SOLEUR,153.27,165.11,149.47,152.91,143494.55,22477254.0509,32839
1631232000000,2021-09-10,SOLEUR,160.45,168.67,143.02,153.48,191204.49,29257142.6877,46894
1631145600000,2021-09-09,SOLEUR,163.26,184.59,155.0,160.86,341654.34,59056604.9235,89271
1631059200000,2021-09-08,SOLEUR,149.48,169.83,125.5,163.25,426322.44,63269150.1046,90725
1630972800000,2021-09-07,SOLEUR,139.53,165.92,110.0,149.42,598435.32,90083993.6252,142645
1630886400000,2021-09-06,SOLEUR,120.19,141.1,117.0,139.37,226482.53,29479449.7539,45111
1630800000000,2021-09-05,SOLEUR,117.94,123.0,113.35,120.19,101191.59,11985311.5438,21110
1630713600000,2021-09-04,SOLEUR,124.14,127.58,115.0,117.94,150785.91,18330295.8668,29656
1630627200000,2021-09-03,SOLEUR,108.42,126.06,108.42,124.29,306687.03,36577016.9545,63506
1630540800000,2021-09-02,SOLEUR,94.1,111.61,92.98,108.41,221677.07,22886130.4027,37604
1630454400000,2021-09-01,SOLEUR,92.51,102.46,90.75,94.19,187667.69,18230994.6701,30429
1630368000000,2021-08-31,SOLEUR,94.76,110.83,88.35,92.93,424089.88,42422426.7927,66779
1630281600000,2021-08-30,SOLEUR,80.7,99.65,80.4,94.57,252367.12,22879197.0305,38772
1630195200000,2021-08-29,SOLEUR,82.11,83.52,77.62,80.83,68915.05,5509438.3964,11509
1630108800000,2021-08-28,SOLEUR,75.36,83.56,73.1,82.1,118440.27,9395485.7725,17512
1630022400000,2021-08-27,SOLEUR,64.56,76.21,62.69,75.35,130508.74,9264680.1532,21451
1629936000000,2021-08-26,SOLEUR,61.98,67.5,57.2,64.42,121405.05,7719355.6696,17654
1629849600000,2021-08-25,SOLEUR,60.86,62.8,57.1,62.05,75491.94,4518499.0868,9581
1629763200000,2021-08-24,SOLEUR,64.93,68.4,58.72,60.83,116500.57,7474196.969,16645
1629676800000,2021-08-23,SOLEUR,62.71,65.98,61.32,65.21,74370.1,4699845.8961,10691
1629590400000,2021-08-22,SOLEUR,63.62,66.67,61.83,62.51,49883.16,3215293.2423,7645
1629504000000,2021-08-21,SOLEUR,67.2,69.99,62.45,63.59,85145.06,5615195.7132,13335
1629417600000,2021-08-20,SOLEUR,62.61,68.4,60.77,67.37,119767.27,7656046.3786,15040
1629331200000,2021-08-19,SOLEUR,62.88,65.24,59.2,62.47,139515.48,8656720.2954,18883
1629244800000,2021-08-18,SOLEUR,55.48,69.58,51.93,62.8,299834.09,18902825.7155,41721
1629158400000,2021-08-17,SOLEUR,53.5,64.69,50.96,55.54,310102.89,18242425.6641,39305
1629072000000,2021-08-16,SOLEUR,45.92,59.45,44.83,53.64,273002.73,14873423.8334,36997
1628985600000,2021-08-15,SOLEUR,37.92,47.0,37.25,45.76,91348.17,3908963.0799,15208
1628899200000,2021-08-14,SOLEUR,38.33,38.62,36.8,37.87,28641.28,1078836.2741,4198
1628812800000,2021-08-13,SOLEUR,35.64,38.57,35.26,38.45,50587.21,1906188.8047,6368
1628726400000,2021-08-12,SOLEUR,36.13,37.61,34.02,35.58,41675.22,1475769.9252,6010
1628640000000,2021-08-11,SOLEUR,35.16,37.89,35.15,36.14,50109.41,1841399.2383,7250
1628553600000,2021-08-10,SOLEUR,33.32,36.06,32.98,35.16,46336.03,1615509.6309,7230
1628467200000,2021-08-09,SOLEUR,32.52,34.49,31.39,33.34,37981.02,1265978.9899,4794
1628380800000,2021-08-08,SOLEUR,34.02,34.09,31.8,32.57,41601.68,1367178.3844,4676
1628294400000,2021-08-07,SOLEUR,33.81,35.0,32.33,34.03,59082.35,1995093.0273,6713
1628208000000,2021-08-06,SOLEUR,31.9,34.68,30.53,33.9,58915.74,1942956.3332,6353
1628121600000,2021-08-05,SOLEUR,30.56,32.78,30.31,31.96,57616.69,1825253.7067,6982
1628035200000,2021-08-04,SOLEUR,29.03,31.28,28.37,30.51,36496.31,1088315.0643,4862
1627948800000,2021-08-03,SOLEUR,28.32,30.53,27.56,29.03,45848.15,1338749.8444,5902
1627862400000,2021-08-02,SOLEUR,29.17,30.62,28.12,28.24,49356.17,1441882.5968,4961
1627776000000,2021-08-01,SOLEUR,31.15,31.35,28.4,29.18,63211.04,1901233.3219,6644
1627689600000,2021-07-31,SOLEUR,27.4,31.46,26.75,31.25,88997.21,2583051.8906,8258
1627603200000,2021-07-30,SOLEUR,26.52,28.06,25.44,27.4,73435.58,1969997.2479,6141
1627516800000,2021-07-29,SOLEUR,23.74,27.14,23.33,26.51,70370.67,1775809.2253,5490
1627430400000,2021-07-28,SOLEUR,23.98,24.52,23.34,23.79,45586.13,1092830.3534,3699
1627344000000,2021-07-27,SOLEUR,23.97,24.84,22.98,24.01,53400.4,1275620.1982,4295
1627257600000,2021-07-26,SOLEUR,24.13,26.52,23.63,23.99,95912.08,2425955.9372,9349
1627171200000,2021-07-25,SOLEUR,24.55,24.77,22.78,24.18,35430.24,844252.4174,3175
1627084800000,2021-07-24,SOLEUR,24.43,25.32,24.04,24.54,43403.59,1071562.1492,4359
1626998400000,2021-07-23,SOLEUR,23.78,24.68,22.7,24.48,48163.29,1140482.086,3925
1626912000000,2021-07-22,SOLEUR,22.9,24.09,22.28,23.79,49028.62,1142569.9713,3954
1626825600000,2021-07-21,SOLEUR,20.15,23.6,19.68,22.87,95642.48,2121861.2218,6426
1626739200000,2021-07-20,SOLEUR,21.02,21.41,19.01,20.22,99323.84,1977225.1253,5608
1626652800000,2021-07-19,SOLEUR,22.83,22.83,20.48,20.98,65172.83,1388680.6859,4677
1626566400000,2021-07-18,SOLEUR,22.92,23.68,22.5,22.82,29319.56,678350.799,2304
1626480000000,2021-07-17,SOLEUR,22.36,23.82,22.13,22.87,43308.93,986681.2566,3094
1626393600000,2021-07-16,SOLEUR,24.52,25.26,22.3,22.39,61090.01,1445972.8997,4400
1626307200000,2021-07-15,SOLEUR,26.87,27.03,24.09,24.47,76930.26,1950701.5815,5275
1626220800000,2021-07-14,SOLEUR,24.92,26.95,23.46,26.95,95688.52,2408918.6314,6053
1626134400000,2021-07-13,SOLEUR,25.98,26.25,24.56,24.92,64367.65,1632162.5733,3986
1626048000000,2021-07-12,SOLEUR,27.09,27.54,25.38,25.99,55133.97,1452910.9749,3751
1625961600000,2021-07-11,SOLEUR,26.82,27.46,26.48,27.08,42721.27,1153694.5499,2677
1625875200000,2021-07-10,SOLEUR,28.1,28.86,26.12,26.75,52057.96,1430408.7446,4984
1625788800000,2021-07-09,SOLEUR,27.97,29.08,27.03,28.02,80515.27,2268229.502,5964
1625702400000,2021-07-08,SOLEUR,31.1,31.36,27.62,28.0,91323.31,2678827.4175,8778
1625616000000,2021-07-07,SOLEUR,28.94,32.31,28.62,31.18,82429.5,2533074.8471,8602
1625529600000,2021-07-06,SOLEUR,27.79,29.61,27.79,28.96,79337.02,2266212.85,6394
1625443200000,2021-07-05,SOLEUR,28.87,29.14,27.32,27.74,92899.17,2615740.344,6436
1625356800000,2021-07-04,SOLEUR,29.07,29.95,28.22,28.94,47060.98,1382424.701,5007
1625270400000,2021-07-03,SOLEUR,28.73,29.86,28.01,29.07,53383.18,1555611.2961,5518
1625184000000,2021-07-02,SOLEUR,28.08,28.76,26.52,28.64,88431.77,2428391.4838,7647
1625097600000,2021-07-01,SOLEUR,29.94,29.99,27.16,28.09,79674.02,2257793.22,8518
1625011200000,2021-06-30,SOLEUR,28.49,30.36,26.6,29.97,112406.72,3153561.8999,10869
1624924800000,2021-06-29,SOLEUR,27.74,30.21,27.4,28.5,113737.86,3285422.3581,8933
1624838400000,2021-06-28,SOLEUR,26.67,28.8,25.96,27.71,112730.49,3075517.8235,8786
1624752000000,2021-06-27,SOLEUR,24.97,26.76,24.52,26.76,101532.42,2590222.3018,7591
1624665600000,2021-06-26,SOLEUR,24.03,25.29,22.4,24.95,125810.17,2986210.0994,9242
1624579200000,2021-06-25,SOLEUR,26.14,27.64,23.47,24.06,119612.18,3022918.9735,10802
1624492800000,2021-06-24,SOLEUR,25.97,28.0,23.94,26.14,113645.52,2969252.3596,8864
1624406400000,2021-06-23,SOLEUR,22.58,27.57,21.52,25.84,201429.14,5092348.7749,12701
1624320000000,2021-06-22,SOLEUR,22.43,24.17,16.99,22.57,368812.1,7684694.4079,19742
1624233600000,2021-06-21,SOLEUR,29.73,29.9,21.8,22.37,164714.37,4128501.4519,12153
1624147200000,2021-06-20,SOLEUR,29.76,30.35,26.5,29.74,108147.13,3116667.3217,7716
1624060800000,2021-06-19,SOLEUR,31.04,31.57,29.52,29.76,55387.36,1681548.829,4291
1623974400000,2021-06-18,SOLEUR,33.0,33.18,29.48,31.11,76075.84,2373974.8264,6372
1623888000000,2021-06-17,SOLEUR,33.14,34.64,32.11,33.0,68225.08,2284574.8675,5877
1623801600000,2021-06-16,SOLEUR,32.59,34.37,30.95,33.11,76033.28,2463853.4245,7656
1623715200000,2021-06-15,SOLEUR,32.87,34.42,32.34,32.66,69290.0,2321439.6656,6293
1623628800000,2021-06-14,SOLEUR,31.97,33.5,30.24,32.84,71275.85,2262452.1349,6233
1623542400000,2021-06-13,SOLEUR,30.24,32.82,28.73,31.93,97576.89,3009206.7132,5778
1623456000000,2021-06-12,SOLEUR,29.95,31.26,28.34,30.1,63876.12,1914515.441,5237
1623369600000,2021-06-11,SOLEUR,33.76,33.99,29.0,29.95,63087.49,1988528.164,6287
1623283200000,2021-06-10,SOLEUR,34.56,35.41,32.5,33.7,70158.76,2390590.8341,7076
1623196800000,2021-06-09,SOLEUR,33.88,36.5,32.3,34.56,173845.71,6073674.5686,14236
1623110400000,2021-06-08,SOLEUR,31.38,35.05,27.31,33.99,213636.45,6646246.0736,16631
1623024000000,2021-06-07,SOLEUR,34.89,36.32,31.24,31.36,107359.33,3725132.9136,12095
1622937600000,2021-06-06,SOLEUR,32.78,36.25,32.17,34.89,73231.48,2511959.6821,6700
1622851200000,2021-06-05,SOLEUR,30.81,35.24,30.53,32.89,88660.73,2959726.6286,7848
1622764800000,2021-06-04,SOLEUR,32.72,32.84,28.26,30.82,107382.32,3284168.2408,7128
1622678400000,2021-06-03,SOLEUR,27.79,34.21,27.66,32.49,93331.75,2919285.2452,8822
1622592000000,2021-06-02,SOLEUR,25.44,28.8,24.9,27.81,55324.99,1501732.6151,4405
1622505600000,2021-06-01,SOLEUR,26.84,27.5,24.38,25.44,50564.89,1301374.309,3810
1622419200000,2021-05-31,SOLEUR,23.38,27.08,22.66,26.82,57077.0,1449064.0815,4559
1622332800000,2021-05-30,SOLEUR,22.54,25.0,21.15,23.56,42349.43,993821.4065,3345
1622246400000,2021-05-29,SOLEUR,23.91,25.1,21.21,22.63,33701.43,771634.6247,3213
1622160000000,2021-05-28,SOLEUR,27.51,27.51,15.5,23.84,35808.86,885836.3792,2932
