Unix,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR,tradecount
1619481600000,2021-04-27,BTCEUR,44785.82,45969.52,44250.0,45601.42,2309.615135,104789389.1775089,124631
1619395200000,2021-04-26,BTCEUR,40722.53,45067.49,40479.99,44797.19,3973.128426,174439432.06931546,172719
1619308800000,2021-04-25,BTCEUR,41643.45,42075.99,39000.0,40707.41,2423.354912,98844284.2726968,156627
1619222400000,2021-04-24,BTCEUR,42418.56,42451.47,40574.62,41643.39,2243.960229,93316898.3828076,197525
1619136000000,2021-04-23,BTCEUR,43083.52,43399.08,39340.0,42426.43,7244.694013,297977657.2923075,390527
1619049600000,2021-04-22,BTCEUR,44791.57,46056.69,41900.0,43079.79,5531.047415,245227063.29408723,380710
1618963200000,2021-04-21,BTCEUR,47015.81,47254.98,44666.0,44791.57,3291.939442,151741419.32988954,289788
1618876800000,2021-04-20,BTCEUR,46358.26,47543.85,44350.29,47015.81,3700.874663,171027588.52347153,321650
1618790400000,2021-04-19,BTCEUR,47226.24,48215.02,45424.59,46358.25,3605.572067,169491309.76793063,304914
1618704000000,2021-04-18,BTCEUR,50594.45,50868.53,44816.78,47236.8,5801.60573,273591832.64330846,423247
1618617600000,2021-04-17,BTCEUR,51356.61,52323.16,50258.0,50594.44,2162.610072,110991129.4052898,191348
1618531200000,2021-04-16,BTCEUR,52868.95,53194.83,50195.59,51350.23,3901.235126,200556417.49219608,307528
1618444800000,2021-04-15,BTCEUR,52635.25,53404.9,51961.63,52862.11,2709.838848,142591931.5842823,207866
1618358400000,2021-04-14,BTCEUR,53187.44,54296.81,51410.0,52642.53,4526.906752,240435312.42593873,279126
1618272000000,2021-04-13,BTCEUR,50205.78,53408.23,50164.17,53177.79,4080.575544,213758335.5227853,260306
1618185600000,2021-04-12,BTCEUR,50389.37,51480.19,49985.0,50205.78,3002.212124,151908732.64520368,194216
1618099200000,2021-04-11,BTCEUR,50175.89,50633.66,49670.0,50394.44,1885.481822,94504961.98552832,185787
1618012800000,2021-04-10,BTCEUR,48970.74,50975.0,48778.25,50161.53,3017.919078,151330473.00143793,243777
1617926400000,2021-04-09,BTCEUR,48817.12,49555.54,48577.26,48970.74,2067.302452,101399134.6650912,176359
1617840000000,2021-04-08,BTCEUR,47367.48,48910.4,47176.71,48818.22,2623.743809,126449707.84831016,212005
1617753600000,2021-04-07,BTCEUR,48977.81,49522.0,46893.37,47366.99,4368.289712,209562819.1016243,317442
1617667200000,2021-04-06,BTCEUR,50006.22,50226.37,48623.0,48979.49,2848.554283,140725451.0708598,253191
1617580800000,2021-04-05,BTCEUR,49577.65,50179.62,48530.0,50006.23,2053.16536,101560219.9778774,213127
1617494400000,2021-04-04,BTCEUR,48788.28,49918.58,48302.0,49581.49,1609.655164,79304056.6443099,121681
1617408000000,2021-04-03,BTCEUR,50123.41,50635.0,48669.49,48788.28,2126.046231,106113969.32185604,137875
1617321600000,2021-04-02,BTCEUR,49926.22,50893.63,49726.92,50123.42,2109.630537,106267348.90702336,147049
1617235200000,2021-04-01,BTCEUR,50051.23,50660.59,49345.42,49929.11,2554.11317,127908085.0845059,154701
1617148800000,2021-03-31,BTCEUR,50160.29,51000.0,48623.0,50051.22,3713.653204,185534103.59564656,178884
1617062400000,2021-03-30,BTCEUR,48924.11,50508.78,48510.35,50150.08,2759.419244,137627563.52506033,166989
1616976000000,2021-03-29,BTCEUR,47362.2,49529.0,46632.25,48900.09,3089.303077,150273350.88049987,168642
1616889600000,2021-03-28,BTCEUR,47353.82,47933.78,46372.28,47361.09,2082.865576,98481174.79349096,188516
1616803200000,2021-03-27,BTCEUR,46736.59,47900.0,45802.46,47354.32,2013.168441,94412277.75852016,198539
1616716800000,2021-03-26,BTCEUR,43640.52,46776.99,43580.26,46750.85,2785.738111,126292899.6511904,241251
1616630400000,2021-03-25,BTCEUR,44408.95,45248.41,42760.21,43645.11,4420.247392,194892962.80451447,336292
1616544000000,2021-03-24,BTCEUR,45961.63,48432.0,44019.24,44416.49,4000.280942,186449151.66842416,320630
1616457600000,2021-03-23,BTCEUR,45499.08,47188.92,44572.44,45966.89,3180.736502,146414318.4588503,291756
1616371200000,2021-03-22,BTCEUR,48379.72,49108.25,45200.0,45499.08,3536.423914,167390429.62480795,306739
1616284800000,2021-03-21,BTCEUR,48886.76,49300.88,47011.01,48375.96,2220.428517,107036424.35882582,163259
1616198400000,2021-03-20,BTCEUR,48862.06,50273.0,48699.0,48903.96,2119.896004,104942812.92863613,145518
1616112000000,2021-03-19,BTCEUR,48473.55,49950.0,47400.0,48864.73,2532.651338,124362669.8540472,172961
1616025600000,2021-03-18,BTCEUR,49139.11,50376.4,47934.74,48473.55,3483.111068,170790648.09957552,199749
1615939200000,2021-03-17,BTCEUR,47834.24,49200.0,45604.0,49139.11,3811.206464,179991569.34446865,222489
1615852800000,2021-03-16,BTCEUR,46757.97,47843.99,44840.79,47821.8,4041.534976,187633262.23055303,235720
1615766400000,2021-03-15,BTCEUR,49240.7,50450.0,46010.01,46757.95,5463.431724,260469513.5391451,290485
1615680000000,2021-03-14,BTCEUR,50256.27,50843.43,49225.61,49225.61,2159.712496,108106534.41750522,270731
1615593600000,2021-03-13,BTCEUR,47800.05,50986.0,46977.0,50256.27,3394.644652,167703820.07619104,332365
1615507200000,2021-03-12,BTCEUR,48245.38,48475.11,46233.96,47800.04,3797.854121,180257940.1039841,324400
1615420800000,2021-03-11,BTCEUR,46935.44,48530.0,45558.19,48245.38,3870.475477,182512333.72317907,349935
1615334400000,2021-03-10,BTCEUR,46168.32,48171.26,44767.4,46935.44,4327.459534,202595033.2229469,376374
1615248000000,2021-03-09,BTCEUR,44169.2,46186.98,43714.35,46175.61,3154.578102,143422344.81831157,325407
1615161600000,2021-03-08,BTCEUR,42760.94,44169.5,41600.0,44169.2,2959.270335,126587582.16493788,293750
1615075200000,2021-03-07,BTCEUR,41054.35,43151.27,41054.35,42765.06,2317.339681,97943210.170507,167885
1614988800000,2021-03-06,BTCEUR,40972.7,41355.12,39592.11,41054.35,1891.610755,76730597.16052262,117836
1614902400000,2021-03-05,BTCEUR,40523.22,41546.82,38911.53,40972.71,3613.558646,144804245.54294974,207060
1614816000000,2021-03-04,BTCEUR,41925.8,43042.26,39789.0,40507.39,4041.079798,165902406.06693605,230252
1614729600000,2021-03-03,BTCEUR,40230.47,43648.69,39966.01,41909.73,3515.848831,148480626.8495541,213827
1614643200000,2021-03-02,BTCEUR,41258.06,41731.0,39030.0,40250.57,3268.802171,131988305.20252876,189692
1614556800000,2021-03-01,BTCEUR,37433.27,41400.0,37289.12,41254.0,3810.1587,151622828.46325493,216115
1614470400000,2021-02-28,BTCEUR,38413.61,38814.6,35800.0,37421.57,4048.58253,150248050.9513998,339763
1614384000000,2021-02-27,BTCEUR,38509.17,40149.7,37522.0,38430.09,2719.763835,106212529.59393445,309898
1614297600000,2021-02-26,BTCEUR,38845.56,40081.88,36477.82,38508.33,5700.31043,218605271.71708184,468570
1614211200000,2021-02-25,BTCEUR,40962.04,42580.0,38519.9,38843.05,4316.691868,176352142.93137074,381024
1614124800000,2021-02-24,BTCEUR,40326.34,42599.9,38744.29,40966.73,5402.421535,222339580.59386373,435427
1614038400000,2021-02-23,BTCEUR,44613.96,44690.11,37000.0,40326.34,12931.138522,514384205.80836743,612482
1613952000000,2021-02-22,BTCEUR,47427.42,47502.64,39080.27,44631.17,8693.808427,384775118.95399415,545366
1613865600000,2021-02-21,BTCEUR,46198.79,48200.99,45907.32,47427.42,2627.629503,124183811.62645708,302809
1613779200000,2021-02-20,BTCEUR,46194.34,47500.0,44358.0,46198.78,3579.925443,165980876.09953275,368702
1613692800000,2021-02-19,BTCEUR,42796.05,46582.06,42156.85,46194.34,4546.883612,200982765.76277655,341106
1613606400000,2021-02-18,BTCEUR,43377.07,43673.99,42330.0,42796.05,3187.704306,137107578.75167724,288491
1613520000000,2021-02-17,BTCEUR,40709.91,43768.58,40541.15,43377.06,4519.489738,191674337.91032544,360153
1613433600000,2021-02-16,BTCEUR,39606.38,41752.73,38910.0,40723.1,4379.281217,177454887.11545885,364680
1613347200000,2021-02-15,BTCEUR,40236.11,40539.13,38100.0,39611.09,4013.821285,158460353.89885885,346856
1613260800000,2021-02-14,BTCEUR,39083.49,41147.88,38964.72,40242.22,3032.682804,122334080.60146704,303548
1613174400000,2021-02-13,BTCEUR,39159.39,39796.27,38380.0,39083.49,2657.100532,103707136.50920393,288865
1613088000000,2021-02-12,BTCEUR,39634.13,40400.0,38304.32,39138.68,3754.010309,147590529.1354484,336208
1613001600000,2021-02-11,BTCEUR,37077.26,40150.0,36431.01,39634.13,4703.312283,182219468.27259168,374410
1612915200000,2021-02-10,BTCEUR,38429.63,39156.76,36069.27,37077.26,5071.044061,191043066.37134665,402360
1612828800000,2021-02-09,BTCEUR,38598.85,39999.0,37291.68,38439.0,6203.339463,239926123.83737108,447137
1612742400000,2021-02-08,BTCEUR,32319.77,38950.0,31643.0,38599.96,7313.866982,259808645.6362777,440425
1612656000000,2021-02-07,BTCEUR,32630.72,33058.95,31083.47,32312.79,4133.123639,132772131.3203231,333516
1612569600000,2021-02-06,BTCEUR,31883.21,34115.0,31800.0,32632.0,4523.042143,149758221.67971927,348694
1612483200000,2021-02-05,BTCEUR,30941.23,31960.39,30630.78,31873.39,3252.956557,102359720.82684743,292659
1612396800000,2021-02-04,BTCEUR,31304.48,32300.0,30229.8,30934.66,4402.720579,137717232.78695437,331575
1612310400000,2021-02-03,BTCEUR,29498.77,31333.67,29404.59,31311.4,3939.110664,119984057.69148588,295044
1612224000000,2021-02-02,BTCEUR,27805.73,29996.08,27718.87,29498.77,3515.434666,102127032.62917164,282048
1612137600000,2021-02-01,BTCEUR,27360.17,28707.0,26720.0,27805.75,3410.123314,95364136.07913288,281471
1612051200000,2021-01-31,BTCEUR,28287.22,28334.0,26636.44,27362.38,2712.510985,74475896.21589889,171999
1611964800000,2021-01-30,BTCEUR,28280.71,28780.02,27128.63,28289.14,3870.792337,108819325.39489938,180624
1611878400000,2021-01-29,BTCEUR,27591.87,31759.61,26430.38,28255.22,10650.75537,313873456.1689624,426350
1611792000000,2021-01-28,BTCEUR,25159.79,27899.97,24769.02,27599.19,3757.012857,99117829.65829971,260803
1611705600000,2021-01-27,BTCEUR,26729.04,26797.16,24279.0,25159.79,5046.045576,128186827.26489542,295570
1611619200000,2021-01-26,BTCEUR,26641.92,27104.33,25443.78,26730.49,3814.696062,100342286.46595252,292120
1611532800000,2021-01-25,BTCEUR,26552.15,28759.54,26392.68,26642.52,3807.640056,104937291.83375676,275460
1611446400000,2021-01-24,BTCEUR,26400.67,27113.05,25500.0,26551.36,2363.992003,62494119.99590508,194037
1611360000000,2021-01-23,BTCEUR,27110.74,27538.43,25888.02,26407.37,3051.518449,81097031.54031286,234940
1611273600000,2021-01-22,BTCEUR,25366.79,27892.24,23685.6,27109.39,6739.297852,175253305.79766592,347388
1611187200000,2021-01-21,BTCEUR,29317.37,29421.59,24756.9,25395.48,7282.554131,194036467.6702327,413800
1611100800000,2021-01-20,BTCEUR,29673.74,30062.72,27708.3,29315.42,4490.520815,129687333.96235892,319750
1611014400000,2021-01-19,BTCEUR,30319.94,31227.0,29666.08,29699.41,3494.77656,106614527.05848092,314706
1610928000000,2021-01-18,BTCEUR,29640.51,31072.25,28871.53,30319.94,2878.163432,86430978.5335365,325309
1610841600000,2021-01-17,BTCEUR,29842.65,30421.28,28102.16,29639.72,2865.346913,84042149.9964953,354005
1610755200000,2021-01-16,BTCEUR,30449.97,31460.27,29313.3,29843.44,3115.7798,95132732.1445858,351965
1610668800000,2021-01-15,BTCEUR,32200.0,32650.0,28387.67,30449.97,6092.011888,184364472.81921563,367882
1610582400000,2021-01-14,BTCEUR,30761.94,33026.96,30325.0,32200.0,4593.710438,146449920.2377409,316496
1610496000000,2021-01-13,BTCEUR,27945.2,31124.34,26620.0,30761.44,5398.036239,154792434.44611484,372981
1610409600000,2021-01-12,BTCEUR,29167.44,30200.0,26785.0,27937.3,6937.078161,198106992.76300827,446184
1610323200000,2021-01-11,BTCEUR,30857.14,30961.6,24990.0,29165.98,14868.221449,408504329.7938244,672960
1610236800000,2021-01-10,BTCEUR,32162.82,32967.01,27419.76,30857.14,5667.11061,175467641.45907235,302959
1610150400000,2021-01-09,BTCEUR,33035.67,33681.19,31664.23,32161.21,3645.812168,119857620.56653737,261989
1610064000000,2021-01-08,BTCEUR,32033.41,34300.0,29816.08,33035.17,7492.357132,245276197.1451217,388910
1609977600000,2021-01-07,BTCEUR,29812.32,32890.0,29568.1,32031.01,7055.209788,220308281.9807923,390254
1609891200000,2021-01-06,BTCEUR,27660.81,29966.09,27126.67,29814.83,6170.372239,175490773.52070916,341507
1609804800000,2021-01-05,BTCEUR,26048.4,28000.0,24439.79,27655.03,6178.200388,162281766.0019268,309816
1609718400000,2021-01-04,BTCEUR,26201.52,26646.38,23000.0,26048.4,6459.855173,162789673.5387306,320281
1609632000000,2021-01-03,BTCEUR,25925.7,27999.99,25385.8,26190.43,5685.874082,151775928.14657527,291290
1609545600000,2021-01-02,BTCEUR,24074.83,26997.76,23000.0,25925.69,5642.027395,143790002.8384474,244412
1609459200000,2021-01-01,BTCEUR,23713.67,24200.0,23501.0,24076.03,1912.141965,45720434.85550969,136524
1609372800000,2020-12-31,BTCEUR,23454.08,23879.95,22820.0,23713.33,3198.749866,75151052.66528812,173044
1609286400000,2020-12-30,BTCEUR,22333.59,23532.06,22327.1,23456.85,3619.630358,82984818.24584372,184393
1609200000000,2020-12-29,BTCEUR,22168.76,22359.39,21200.0,22333.22,2759.915295,60172941.00023653,121908
1609113600000,2020-12-28,BTCEUR,21374.31,22500.0,21218.18,22170.48,2640.324174,58188910.34676619,107967
1609027200000,2020-12-27,BTCEUR,21680.4,23260.0,20950.0,21379.05,5147.633134,113974283.57222962,281373
1608940800000,2020-12-26,BTCEUR,20287.71,21969.98,20111.0,21674.7,3130.491095,65666467.77097371,195246
1608854400000,2020-12-25,BTCEUR,19529.99,20325.44,19276.05,20285.67,2485.273713,49520717.40395898,181802
1608768000000,2020-12-24,BTCEUR,19114.73,19588.59,18664.09,19530.07,2021.816316,38625874.94544574,179067
1608681600000,2020-12-23,BTCEUR,19566.34,19826.62,18659.0,19114.72,3140.726075,60531985.54835546,220429
1608595200000,2020-12-22,BTCEUR,18622.55,19583.61,18389.78,19568.27,2610.005758,49535412.81110128,196310
1608508800000,2020-12-21,BTCEUR,19260.28,19786.11,18102.65,18618.47,3074.310151,58142371.41706717,200075
1608422400000,2020-12-20,BTCEUR,19481.26,19803.54,18889.2,19260.07,2359.331544,45583451.53202655,182683
1608336000000,2020-12-19,BTCEUR,18902.03,19700.0,18619.0,19481.26,2376.977391,45740801.83816093,172751
1608249600000,2020-12-18,BTCEUR,18607.18,19028.48,18304.48,18903.14,2492.490006,46609186.67257679,194028
1608163200000,2020-12-17,BTCEUR,17540.5,19500.0,17451.02,18607.29,6709.177706,124562857.82086864,314997
1608076800000,2020-12-16,BTCEUR,16028.73,17676.49,15911.9,17540.51,3753.587549,62965681.7659465,195937
1607990400000,2020-12-15,BTCEUR,15897.37,16125.97,15720.77,16028.7,1718.866178,27429047.83592994,112323
1607904000000,2020-12-14,BTCEUR,15803.22,15950.0,15678.96,15895.85,1174.065259,18561443.03484848,85833
1607817600000,2020-12-13,BTCEUR,15577.58,16039.0,15500.99,15810.14,1217.282192,19282714.21701277,46731
1607731200000,2020-12-12,BTCEUR,14937.4,15671.03,14925.44,15577.25,1134.56237,17391829.81933095,42998
1607644800000,2020-12-11,BTCEUR,15077.8,15112.36,14563.54,14932.52,2029.324008,30047498.26822806,67932
1607558400000,2020-12-10,BTCEUR,15404.79,15412.97,14791.41,15077.8,1610.369728,24335983.43918351,55542
1607472000000,2020-12-09,BTCEUR,15182.72,15479.97,14578.48,15405.49,2544.423406,38391551.96726829,71420
1607385600000,2020-12-08,BTCEUR,15874.42,15973.57,15080.05,15184.12,1921.317988,29862443.83846817,54263
1607299200000,2020-12-07,BTCEUR,15987.51,16030.0,15658.4,15865.74,1128.030943,17893291.77263311,35642
1607212800000,2020-12-06,BTCEUR,15861.05,16032.74,15625.06,15987.51,705.618126,11176985.16427,30474
1607126400000,2020-12-05,BTCEUR,15441.73,15875.89,15322.84,15861.21,761.136195,11962217.58457778,35200
1607040000000,2020-12-04,BTCEUR,16039.51,16108.69,15389.52,15442.53,1754.865638,27580466.42788994,62638
1606953600000,2020-12-03,BTCEUR,15872.2,16157.8,15630.92,16039.51,1425.973121,22757792.9528214,58682
1606867200000,2020-12-02,BTCEUR,15614.47,16098.84,15244.26,15875.87,2171.115668,34197684.73128686,82133
1606780800000,2020-12-01,BTCEUR,16449.17,16685.98,15223.0,15622.06,3439.334924,54981194.9578992,99814
1606694400000,2020-11-30,BTCEUR,15251.1,16529.0,15249.82,16449.17,2603.759247,41738283.79938091,83075
1606608000000,2020-11-29,BTCEUR,14894.39,15385.78,14720.01,15251.87,1114.067339,16880014.04851157,47863
1606521600000,2020-11-28,BTCEUR,14384.63,15027.1,14170.25,14897.09,1311.165951,19191801.95386446,52222
1606435200000,2020-11-27,BTCEUR,14471.8,14714.89,13849.99,14384.27,2096.473359,29884617.15502173,80893
1606348800000,2020-11-26,BTCEUR,15776.39,15922.55,13659.71,14465.33,4553.853877,65800028.58115217,137196
1606262400000,2020-11-25,BTCEUR,16164.96,16432.19,15577.98,15780.67,1642.699023,26388378.62536682,73655
1606176000000,2020-11-24,BTCEUR,15562.98,16455.45,15300.0,16169.85,2236.006823,35894120.70474646,89693
1606089600000,2020-11-23,BTCEUR,15551.9,15848.57,15181.19,15562.98,1534.224438,23928505.12641258,66235
1606003200000,2020-11-22,BTCEUR,15763.1,15798.72,14829.82,15556.03,1534.983097,23724655.23874089,62373
1605916800000,2020-11-21,BTCEUR,15770.13,16009.21,15550.0,15758.0,1436.854169,22712735.86199877,58556
1605830400000,2020-11-20,BTCEUR,15056.25,15898.18,14990.0,15768.45,1536.329646,23892533.48350597,58908
1605744000000,2020-11-19,BTCEUR,15040.91,15387.0,14715.42,15054.48,1485.314269,22404190.8212283,60441
1605657600000,2020-11-18,BTCEUR,14926.43,15569.46,14513.0,15039.45,2463.791493,37205989.60602741,84083
1605571200000,2020-11-17,BTCEUR,14147.3,15099.0,13995.71,14928.25,1949.523847,28434440.31095608,59770
1605484800000,2020-11-16,BTCEUR,13520.0,14281.0,13443.34,14142.66,1276.025333,17822329.76208745,42641
1605398400000,2020-11-15,BTCEUR,13640.0,13697.49,13388.78,13520.68,475.270768,6441598.48438961,23392
1605312000000,2020-11-14,BTCEUR,13846.5,13846.5,13333.2,13630.14,738.650919,10007719.41603916,27205
1605225600000,2020-11-13,BTCEUR,13865.07,13990.0,13550.0,13843.2,1077.724454,14862574.17894405,33883
1605139200000,2020-11-12,BTCEUR,13360.25,13891.9,13179.26,13865.39,1586.871064,21555565.22123817,45275
1605052800000,2020-11-11,BTCEUR,12986.88,13594.0,12961.21,13363.81,1130.038831,15060460.87766498,37358
1604966400000,2020-11-10,BTCEUR,12964.02,13114.02,12796.83,12989.59,917.631341,11907664.2633342,31372
1604880000000,2020-11-09,BTCEUR,12972.19,13360.26,12578.22,12963.26,1252.609389,16221310.3808238,44902
1604793600000,2020-11-08,BTCEUR,12453.1,13199.16,12361.65,12971.35,779.543525,10018117.03040257,31118
1604707200000,2020-11-07,BTCEUR,13107.36,13200.0,12037.01,12446.84,1140.577199,14448200.49187124,41651
1604620800000,2020-11-06,BTCEUR,13170.67,13472.74,12665.94,13109.77,1428.297262,18720236.19057763,47152
1604534400000,2020-11-05,BTCEUR,12085.76,13292.05,12042.09,13177.56,1941.739071,24588289.52912711,52760
1604448000000,2020-11-04,BTCEUR,11939.08,12179.33,11594.92,12081.69,863.635261,10272980.38400677,38855
1604361600000,2020-11-03,BTCEUR,11678.72,11987.82,11441.02,11937.89,632.800354,7404149.78849794,28369
1604275200000,2020-11-02,BTCEUR,11849.91,11900.0,11361.36,11683.0,691.919184,8052502.04679113,23855
1604188800000,2020-11-01,BTCEUR,11865.17,11947.7,11729.4,11848.84,320.615698,3795177.12929035,15088
1604102400000,2020-10-31,BTCEUR,11657.95,12093.67,11542.27,11872.75,529.985065,6282387.25867461,20537
1604016000000,2020-10-30,BTCEUR,11555.0,11769.91,11282.73,11655.48,719.296465,8267012.32538277,22761
1603929600000,2020-10-29,BTCEUR,11327.05,11733.52,11118.09,11555.0,628.432115,7178067.14822546,20242
1603843200000,2020-10-28,BTCEUR,11610.59,11780.0,11011.0,11332.26,967.024469,10994030.64435758,27384
1603756800000,2020-10-27,BTCEUR,11099.3,11732.68,11079.68,11612.55,869.657745,9957678.25707656,28493
1603670400000,2020-10-26,BTCEUR,11034.84,11235.39,10855.76,11099.29,608.481425,6734450.190448,20196
1603584000000,2020-10-25,BTCEUR,11085.53,11262.51,10914.49,11030.24,269.36412,2967875.999807,12625
1603497600000,2020-10-24,BTCEUR,10931.55,11116.65,10890.14,11086.44,346.026606,3817444.1225118,13597
1603411200000,2020-10-23,BTCEUR,11006.68,11040.0,10779.21,10932.6,536.605939,5868427.30173248,21781
1603324800000,2020-10-22,BTCEUR,10808.28,11190.0,10746.28,11009.72,804.199192,8822240.17882017,27638
1603238400000,2020-10-21,BTCEUR,10106.15,11179.94,10087.95,10810.05,1032.416078,10994414.11558618,28518
1603152000000,2020-10-20,BTCEUR,10012.0,10192.0,9925.47,10102.51,622.632641,6270461.33638147,18973
1603065600000,2020-10-19,BTCEUR,9850.0,10040.0,9765.95,10012.0,484.929961,4807349.69214604,14829
1602979200000,2020-10-18,BTCEUR,9726.82,9849.5,9716.01,9848.58,146.376119,1433067.56106138,7816
1602892800000,2020-10-17,BTCEUR,9696.0,9763.41,9652.02,9727.37,146.491347,1423103.29368778,7187
1602806400000,2020-10-16,BTCEUR,9856.31,9881.42,9607.0,9696.0,424.735075,4119569.61810126,13967
1602720000000,2020-10-15,BTCEUR,9744.75,9894.0,9657.0,9855.26,412.838483,4036231.83077516,13170
1602633600000,2020-10-14,BTCEUR,9777.8,9854.78,9639.53,9738.5,377.72011,3676608.41906162,12782
1602547200000,2020-10-13,BTCEUR,9745.32,9845.15,9653.06,9767.65,348.716721,3399760.34076292,11923
1602460800000,2020-10-12,BTCEUR,9627.88,9931.6,9530.13,9745.32,442.615892,4306448.53446075,14830
1602374400000,2020-10-11,BTCEUR,9540.51,9680.0,9528.01,9638.71,171.343905,1648931.62014374,8329
1602288000000,2020-10-10,BTCEUR,9379.76,9681.54,9372.1,9544.25,255.369443,2449129.54911502,10808
1602201600000,2020-10-09,BTCEUR,9312.5,9442.28,9240.31,9380.22,386.543712,3622564.02914958,10636
1602115200000,2020-10-08,BTCEUR,9104.21,9341.25,9000.0,9311.5,322.903811,2962059.19382007,10863
1602028800000,2020-10-07,BTCEUR,9068.53,9114.15,9023.19,9103.18,235.633746,2135726.96437512,10231
1601942400000,2020-10-06,BTCEUR,9183.14,9195.09,9000.0,9072.02,365.17032,3326012.2942186,12042
1601856000000,2020-10-05,BTCEUR,9123.52,9182.68,9077.84,9180.75,315.348111,2880512.99512678,9366
1601769600000,2020-10-04,BTCEUR,9033.39,9162.0,9021.18,9123.52,100.131384,911203.82219761,5762
1601683200000,2020-10-03,BTCEUR,9064.08,9084.16,8992.95,9040.26,108.442459,980361.08265135,5478
1601596800000,2020-10-02,BTCEUR,9080.55,9143.01,8902.32,9064.78,376.488025,3387360.87532143,12659
1601510400000,2020-10-01,BTCEUR,9226.0,9334.15,8942.28,9080.65,429.745074,3935221.54431043,12153
1601424000000,2020-09-30,BTCEUR,9266.23,9267.51,9135.2,9214.81,289.39188,2661657.80249102,9109
1601337600000,2020-09-29,BTCEUR,9188.88,9285.12,9109.63,9266.79,361.235873,3327238.60172635,10372
1601251200000,2020-09-28,BTCEUR,9297.14,9424.0,9160.0,9201.64,345.06569,3232193.37330497,10546
1601164800000,2020-09-27,BTCEUR,9267.46,9315.0,9150.45,9280.95,129.763752,1198811.83107446,7728
1601078400000,2020-09-26,BTCEUR,9234.36,9329.35,9190.25,9276.59,120.661981,1116779.92589548,6432
1600992000000,2020-09-25,BTCEUR,9233.84,9293.22,9111.37,9229.39,330.063995,3031945.44645828,9927
1600905600000,2020-09-24,BTCEUR,8827.88,9257.0,8787.18,9223.94,385.288802,3478894.45769733,12766
1600819200000,2020-09-23,BTCEUR,9036.37,9061.5,8741.38,8815.19,359.701633,3221183.42400017,10728
1600732800000,2020-09-22,BTCEUR,8895.0,9076.47,8849.9,9034.33,425.040732,3810561.61756848,11098
1600646400000,2020-09-21,BTCEUR,9268.01,9309.96,8806.23,8891.55,463.227746,4180164.31263546,15960
1600560000000,2020-09-20,BTCEUR,9392.96,9398.3,9132.45,9265.11,185.157352,1711894.92676877,7647
1600473600000,2020-09-19,BTCEUR,9280.92,9484.1,9244.75,9396.46,199.506489,1867443.0950138,8437
1600387200000,2020-09-18,BTCEUR,9287.54,9349.97,9160.0,9282.66,345.689514,3204594.75150932,12376
1600300800000,2020-09-17,BTCEUR,9324.83,9425.99,9153.35,9282.61,388.749117,3597347.07676508,13453
1600214400000,2020-09-16,BTCEUR,9152.59,9435.21,9051.54,9329.04,392.033403,3636918.76391959,15512
1600128000000,2020-09-15,BTCEUR,9041.58,9281.36,8973.0,9153.32,404.317954,3700659.44452002,14425
1600041600000,2020-09-14,BTCEUR,8763.91,9112.11,8701.01,9040.63,377.655753,3387504.47688241,10259
1599955200000,2020-09-13,BTCEUR,8860.12,8972.65,8660.0,8754.88,191.21465,1685462.61690006,6258
1599868800000,2020-09-12,BTCEUR,8827.74,8890.0,8717.09,8857.66,116.902052,1030074.39008786,5696
1599782400000,2020-09-11,BTCEUR,8788.56,8827.29,8658.4,8825.24,192.180099,1679661.16392068,8293
1599696000000,2020-09-10,BTCEUR,8703.56,8861.95,8701.47,8787.57,239.700352,2103900.5950298,9074
1599609600000,2020-09-09,BTCEUR,8650.01,8814.0,8524.59,8711.85,238.610126,2075825.50090182,8291
1599523200000,2020-09-08,BTCEUR,8829.5,8880.21,8415.72,8645.9,503.080845,4322309.52634075,13223
1599436800000,2020-09-07,BTCEUR,8710.89,8855.89,8397.72,8825.55,431.779979,3714898.33035026,9310
1599350400000,2020-09-06,BTCEUR,8630.43,8789.0,8495.87,8709.75,298.502451,2589092.17958347,6821
1599264000000,2020-09-05,BTCEUR,8893.13,8980.26,8350.55,8634.9,497.178319,4287491.68947115,8128
1599177600000,2020-09-04,BTCEUR,8628.9,9036.03,8401.0,8893.89,499.038902,4397281.21810376,10685
1599091200000,2020-09-03,BTCEUR,9670.0,9744.23,8503.0,8635.02,619.313567,5726722.37563554,15645
1599004800000,2020-09-02,BTCEUR,10033.18,10066.16,9480.0,9676.04,475.134563,4617146.84115182,16755
1598918400000,2020-09-01,BTCEUR,9812.56,10159.54,9720.47,10031.48,353.4716,3534536.19128558,15269
1598832000000,2020-08-31,BTCEUR,9874.42,9925.88,9776.51,9819.01,169.936314,1673694.62007131,10268
1598745600000,2020-08-30,BTCEUR,9686.33,9878.72,9685.41,9872.95,92.809781,910042.76161214,5871
1598659200000,2020-08-29,BTCEUR,9740.84,9784.7,9646.32,9696.72,92.031581,894522.60056,5183
1598572800000,2020-08-28,BTCEUR,9644.89,9757.11,9599.0,9738.48,211.021736,2043986.66034589,11043
1598486400000,2020-08-27,BTCEUR,9736.33,9820.0,9467.2,9626.54,347.779493,3350718.24797462,12164
1598400000000,2020-08-26,BTCEUR,9614.4,9816.05,9561.39,9740.51,274.502835,2664631.01008331,11528
1598313600000,2020-08-25,BTCEUR,10025.48,10040.15,9456.61,9628.81,449.225164,4362059.01659879,15397
